time,row,col,demand
176,4,2,0
662,2,3,419
584,3,0,0
152,0,3,44
141,7,0,0
341,4,6,17
125,3,7,0
715,6,7,22
494,0,7,100
443,4,0,0
454,5,5,86
416,4,4,7
373,7,0,0
0,2,4,14
150,0,2,0
179,1,0,0
365,4,0,0
349,0,3,75
193,3,2,0
274,3,7,9
348,6,4,10
317,4,4,42
622,3,4,36
199,1,4,0
318,2,6,26
675,7,3,21
341,4,5,37
222,4,6,13
557,3,7,42
541,5,0,0
147,0,5,4
96,6,3,13
421,6,5,7
601,0,4,110
373,1,3,210
247,7,1,0
337,1,6,168
606,0,3,57
649,4,2,0
441,4,1,0
50,7,5,3
399,0,6,96
725,3,5,2051
103,0,4,20
94,3,2,10
46,4,6,147
360,4,4,28
457,5,3,8
452,2,1,13
29,1,1,0
58,1,6,87
6,1,2,0
579,0,1,10
14,4,4,44
291,3,0,0
289,7,5,9
47,6,1,0
96,4,7,23
268,6,2,0
628,5,3,11
623,6,0,0
661,3,7,82
238,2,7,42
206,7,4,0
282,4,2,0
8,1,6,24
528,1,5,190
560,3,3,10
439,2,1,0
401,0,0,0
113,2,1,10
281,5,4,23
709,6,1,0
718,7,4,0
563,4,5,10
91,6,2,4
133,2,5,115
654,5,6,0
560,2,6,0
484,0,0,8
496,1,2,81
147,4,6,4
658,0,0,0
264,3,7,23
453,2,3,58
31,3,1,6
8,2,1,0
602,5,5,75
338,7,0,0
600,3,6,267
662,0,5,153
93,0,4,83
211,5,4,16
412,3,3,12
611,2,0,0
324,0,1,0
566,1,6,116
505,2,2,61
84,6,6,16
419,0,7,0
332,2,7,109
721,6,2,0
255,3,4,27
579,3,3,61
475,5,4,90
237,0,6,77
438,6,7,0
427,4,0,0
28,1,5,6
513,6,7,0
699,4,2,0
492,4,1,0
44,1,1,3
109,7,5,20
327,5,5,32
659,0,3,12
492,6,7,8
560,7,5,0
466,6,4,0
145,2,1,0
331,3,2,10
141,2,4,39
220,0,5,0
593,2,2,105
644,6,4,11
565,3,0,0
607,0,3,0
364,1,5,35
150,2,1,0
209,6,0,0
652,1,6,82
497,3,2,0
357,6,3,21
75,3,4,0
490,4,1,0
703,5,4,78
221,2,4,5
343,7,3,0
495,3,6,137
232,0,1,0
35,1,4,135
545,4,3,15
353,0,6,308
127,0,5,4
65,2,7,340
342,5,3,0
532,6,7,25
20,5,4,33
41,0,4,376
443,1,6,8
731,3,7,132
0,5,3,3
182,7,6,4
629,4,3,175
342,5,1,0
598,3,3,54
665,4,5,243
84,7,6,4
157,5,2,0
458,3,5,103
376,7,6,35
9,1,1,0
491,2,1,0
220,6,4,0
351,1,0,0
446,3,3,13
175,4,1,0
196,0,1,8
682,7,7,0
219,4,6,29
573,5,6,419
643,0,7,108
185,2,1,4
343,2,7,6
628,1,7,37
627,3,0,0
64,7,2,0
345,1,4,0
483,6,2,0
284,3,6,14
666,4,3,184
280,5,0,0
85,1,7,132
14,6,1,0
467,2,6,0
442,5,1,0
168,2,7,31
588,4,7,10
328,6,4,0
468,1,1,21
334,0,6,546
240,4,1,58
511,5,2,0
353,3,3,71
240,3,6,39
109,5,6,6
473,0,2,27
492,5,7,8
100,6,0,0
586,1,3,10
612,6,6,0
211,2,4,68
126,5,0,0
694,0,4,119
684,6,3,0
278,0,2,9
358,2,6,1254
331,7,1,0
81,6,4,22
494,3,0,0
647,2,3,49
241,6,5,22
55,3,3,6
564,1,5,32
281,5,2,0
128,3,4,11
77,4,5,4
443,6,2,0
121,5,4,24
610,1,3,11
197,6,7,5
92,4,7,47
641,2,4,108
371,0,0,0
208,7,6,8
454,5,4,20
452,3,4,33
164,2,5,599
225,5,3,0
200,1,4,5
470,3,3,27
240,1,7,44
279,7,2,0
19,2,5,418
436,3,1,0
59,4,7,120
241,6,4,0
473,7,5,0
424,4,3,12
565,2,1,0
673,2,3,161
442,2,5,0
347,1,7,6
537,1,3,0
659,2,0,0
42,3,3,66
257,7,6,5
303,5,4,9
447,3,6,45
516,7,6,38
91,6,6,6
333,6,1,0
348,1,1,0
355,0,0,6
171,7,5,0
602,3,6,139
16,4,1,17
107,4,1,0
169,5,2,0
712,0,2,0
588,4,5,17
130,7,3,0
80,4,4,22
348,4,5,10
16,6,6,0
295,3,7,6
129,0,6,56
120,2,7,31
183,5,4,15
245,5,5,0
61,3,0,0
239,3,3,21
303,2,1,0
112,6,5,10
509,4,4,15
274,6,4,9
653,4,1,0
429,4,3,87
233,4,1,0
299,4,5,9
394,7,1,0
296,7,7,0
724,3,5,2773
257,6,7,17
269,6,1,0
560,1,1,0
162,0,6,249
180,6,0,0
467,5,1,0
34,5,5,169
251,5,4,17
9,3,4,96
60,3,0,0
207,5,5,76
511,4,4,0
461,2,1,8
35,2,0,0
506,6,6,0
187,1,1,0
670,6,1,0
133,6,7,42
506,3,5,395
525,2,0,0
404,1,3,126
251,7,4,0
322,0,2,0
355,4,5,87
206,4,3,16
290,3,3,0
253,6,1,0
320,2,2,0
280,3,2,14
541,1,5,295
669,0,5,274
34,3,3,181
207,0,3,93
436,5,4,53
276,3,5,23
638,4,6,60
300,1,5,34
523,0,3,129
671,2,0,0
324,4,0,0
39,0,1,147
438,3,0,0
118,7,1,0
97,1,2,20
115,4,4,33
567,5,7,158
1,1,4,3
624,7,3,11
198,7,4,0
222,7,4,0
117,2,0,0
528,3,7,95
121,4,7,31
472,6,1,0
596,5,0,0
379,6,5,39
269,5,4,9
613,5,0,0
384,6,5,30
237,4,2,0
633,3,6,37
561,7,0,0
309,6,2,0
37,2,6,161
161,5,4,44
556,3,3,42
241,4,3,44
384,7,3,0
459,3,0,0
655,4,3,63
32,0,0,6
21,6,6,5
473,6,6,21
175,1,1,0
99,3,0,4
252,5,1,0
7,0,1,0
439,1,0,0
660,2,6,31
653,1,2,20
214,7,6,5
291,7,5,0
1,3,6,3
548,0,0,65
252,0,1,0
434,3,4,86
63,0,6,455
459,6,0,0
415,0,5,0
410,6,1,0
160,0,5,201
711,3,7,13
120,3,3,11
647,5,7,108
95,2,5,38
194,4,5,25
91,3,4,63
334,2,6,740
584,3,6,17
445,7,4,0
54,4,1,0
204,2,2,56
527,3,5,579
565,7,2,0
188,3,3,24
368,5,5,11
262,1,3,89
330,7,6,0
11,4,6,137
680,5,0,0
604,7,2,0
183,4,4,12
500,4,3,267
39,4,1,14
654,6,2,0
287,7,1,0
39,7,5,0
46,3,1,3
311,0,5,264
349,6,0,0
304,6,1,0
174,5,3,0
73,6,3,6
11,3,1,5
454,1,1,13
72,3,6,73
337,5,2,0
79,1,5,0
334,2,5,247
137,1,7,163
79,1,4,0
663,5,7,31
491,4,3,0
260,4,4,27
512,4,6,9
153,5,2,7
160,2,2,293
645,2,0,0
220,6,3,5
726,1,0,0
490,1,7,0
9,3,7,191
106,2,6,29
601,5,4,28
536,5,1,0
556,0,3,94
678,2,6,21
189,5,2,4
656,5,7,0
341,0,0,6
710,4,2,0
705,1,7,156
23,4,0,14
341,2,2,27
62,5,4,24
602,0,1,11
606,7,7,36
628,3,5,108
420,6,4,0
439,7,5,0
43,0,3,161
240,2,1,0
219,4,3,59
361,5,0,0
127,0,4,0
561,5,5,10
180,1,6,12
679,7,1,0
47,4,6,46
609,1,3,0
634,5,4,0
106,1,3,27
13,2,6,159
538,2,4,0
511,1,6,15
39,0,7,154
223,2,3,0
125,2,5,11
184,7,0,0
715,1,3,303
446,0,6,25
667,4,2,0
520,6,3,15
450,3,6,40
580,5,4,78
52,5,5,0
248,4,3,5
497,1,5,145
218,2,7,26
286,5,6,29
104,4,2,0
620,4,2,0
425,2,6,137
506,1,3,99
494,1,4,72
166,7,6,0
249,7,1,0
524,5,2,0
169,2,5,34
716,0,2,69
170,3,0,0
271,4,1,0
188,4,3,15
469,1,0,13
35,6,0,0
580,6,2,0
489,5,2,0
195,7,1,0
371,2,2,17
155,5,7,242
253,2,1,0
319,1,6,0
187,6,4,12
97,7,5,4
643,6,0,0
666,1,7,204
384,5,1,18
221,0,6,5
464,1,7,8
351,1,3,216
172,3,5,34
211,0,2,25
419,7,3,0
633,7,6,0
18,0,1,30
143,2,7,28
539,1,7,0
377,5,5,142
64,2,0,0
149,6,0,0
47,3,1,6
92,3,4,69
315,6,1,0
298,0,6,0
698,7,2,0
404,7,1,0
242,7,0,0
363,4,3,35
41,7,5,6
383,0,0,11
463,7,6,0
558,6,4,0
675,5,1,0
281,2,2,14
724,2,5,930
74,0,0,0
730,0,6,132
36,3,0,0
516,2,0,0
173,2,4,19
421,2,5,70
685,4,3,128
617,5,6,36
617,2,7,139
462,2,5,21
46,5,5,20
622,2,6,121
343,2,1,0
34,4,0,3
693,3,2,107
529,1,0,0
413,2,0,0
451,0,5,33
343,7,0,0
131,0,2,52
727,7,1,0
672,1,7,128
250,1,4,0
365,0,2,46
315,7,6,16
219,7,6,5
116,7,7,60
516,7,0,0
537,7,0,0
543,0,5,160
307,1,6,147
127,6,3,0
657,1,0,0
414,1,4,7
271,7,1,0
728,2,0,0
457,1,2,27
648,2,2,102
73,7,2,0
585,0,4,0
409,5,2,39
510,4,7,0
433,6,3,20
560,1,5,0
438,7,7,0
163,6,3,11
556,4,7,42
147,0,3,7
330,1,0,0
173,7,2,0
617,0,3,46
262,0,2,22
526,5,1,0
571,6,2,0
520,3,1,38
651,3,0,0
724,2,0,14
65,1,1,12
185,0,0,4
60,4,2,0
229,4,6,5
545,5,1,0
505,0,2,53
269,3,6,18
589,2,4,122
361,2,5,244
457,2,4,111
246,3,2,0
296,0,2,9
248,0,4,5
490,1,0,0
233,4,7,8
508,4,2,0
547,7,3,15
407,0,5,917
667,1,6,294
654,6,4,39
473,5,5,61
121,2,0,0
672,3,0,0
283,5,0,0
102,0,6,0
86,0,4,98
96,7,2,0
132,0,3,240
76,7,0,0
332,0,2,32
436,2,5,40
194,4,4,20
7,2,7,0
208,3,4,68
231,5,6,26
677,1,0,0
477,0,0,13
307,0,1,6
554,6,7,16
238,3,1,5
29,0,1,0
701,1,2,56
725,2,1,23
88,4,2,0
567,2,3,84
172,3,2,4
509,5,3,9
333,2,0,0
65,0,0,6
81,3,4,73
584,5,5,10
310,6,3,0
458,3,3,96
552,2,7,135
251,4,6,5
563,0,1,0
3,4,2,0
97,1,0,0
258,1,0,0
530,6,4,25
254,6,7,14
45,0,3,63
50,4,3,226
604,5,5,82
713,7,1,0
511,7,3,0
538,4,5,15
485,4,7,81
213,5,2,12
444,1,0,0
690,6,3,0
280,7,2,5
597,6,7,78
268,6,7,5
39,7,2,0
697,2,2,125
343,7,1,0
66,3,5,1556
709,4,6,35
648,0,2,12
348,6,5,0
308,2,5,113
373,2,5,273
659,6,6,39
317,6,4,6
598,4,1,0
205,5,5,48
121,6,4,0
297,4,5,0
507,0,7,143
228,4,6,0
420,7,5,0
289,5,1,0
531,6,3,0
39,6,2,3
594,7,3,0
12,0,1,0
456,0,2,77
8,2,3,22
608,1,6,11
473,7,7,0
602,7,1,0
222,0,1,0
285,5,1,0
416,2,4,12
61,6,6,6
24,4,7,9
257,1,2,72
128,6,1,0
184,1,7,19
391,6,5,0
290,7,6,0
350,4,0,0
327,5,1,0
47,5,7,3
557,1,5,58
437,3,7,58
647,2,6,213
530,7,4,0
561,1,3,0
428,0,1,12
409,0,7,226
569,2,3,135
446,7,3,0
593,6,3,0
147,2,7,7
588,3,7,10
369,7,5,0
9,6,3,0
339,1,4,17
683,1,6,33
605,4,0,0
550,2,2,65
497,6,1,0
577,2,3,166
653,6,2,0
350,2,1,0
203,1,0,0
5,4,7,0
543,1,5,384
88,1,0,0
529,3,7,25
680,4,3,21
139,4,7,70
552,0,7,293
116,0,5,145
370,1,4,0
357,6,6,81
648,6,1,0
47,1,4,40
222,6,2,0
235,3,7,29
548,4,6,184
564,7,5,0
411,6,5,24
34,7,5,6
601,0,1,92
354,5,6,71
316,0,6,87
195,7,5,5
161,1,1,14
676,0,4,74
416,0,1,0
285,0,7,47
676,4,3,66
423,2,7,101
67,7,5,15
88,6,7,60
730,5,3,36
297,2,6,0
649,0,1,20
361,4,3,74
618,4,6,28
453,0,4,58
95,0,0,0
636,3,2,0
142,3,2,7
662,7,4,0
406,3,3,23
467,0,0,0
720,6,2,36
264,0,6,56
186,0,7,24
204,2,7,25
499,1,6,209
597,1,5,166
615,4,5,64
297,3,5,40
3,2,0,0
432,3,5,329
20,2,1,0
439,2,2,8
181,4,1,0
21,3,0,3
682,0,6,0
604,0,3,103
71,0,1,6
589,7,1,0
590,0,1,10
12,7,7,0
105,6,5,0
450,5,6,13
361,7,4,7
709,0,0,0
374,4,0,0
474,3,4,48
686,3,2,0
560,2,2,0
151,7,6,0
236,0,0,16
177,2,2,4
673,6,6,12
13,6,3,0
547,1,7,209
72,0,5,38
158,3,0,0
148,0,0,0
312,2,7,71
695,2,6,309
202,4,3,0
556,4,1,0
421,1,0,0
524,5,3,38
723,7,4,14
531,7,3,0
333,2,2,20
212,5,2,12
290,5,4,0
650,5,0,0
201,7,0,0
208,5,6,141
306,6,5,9
192,7,5,5
10,6,1,0
280,3,6,29
359,2,0,10
407,0,1,41
413,5,7,12
303,0,4,74
477,4,0,0
65,0,2,34
559,7,1,0
573,4,1,16
60,0,6,162
205,1,6,61
575,1,7,368
459,1,0,0
670,3,3,51
720,0,5,281
132,5,7,13
371,6,1,0
272,1,5,0
262,4,2,0
256,5,4,9
638,2,2,37
645,2,4,146
487,4,5,28
245,2,3,14
142,1,5,135
156,0,0,7
326,3,6,71
134,4,4,56
406,6,6,41
117,5,2,4
404,6,7,0
714,1,1,0
152,2,7,14
695,5,3,12
558,1,6,0
179,4,0,0
433,1,5,172
511,7,4,0
718,3,3,112
528,3,0,0
194,6,5,12
501,7,5,0
708,2,3,0
394,3,0,0
403,3,3,60
541,6,3,0
179,3,3,4
276,7,2,0
18,4,3,77
259,1,4,22
587,3,5,10
541,0,0,9
251,6,2,0
342,3,4,6
607,3,4,0
208,5,3,25
702,1,4,182
234,7,7,5
222,1,1,0
236,3,6,47
346,1,6,6
554,3,5,326
434,6,0,0
206,3,5,33
70,6,3,6
23,7,0,0
531,7,1,0
69,1,3,79
716,0,1,0
210,3,6,290
674,6,1,0
725,0,5,1461
204,1,7,36
484,3,0,0
649,1,5,114
227,3,4,5
271,1,5,0
640,5,1,0
713,0,1,0
230,7,1,0
654,3,4,31
696,0,0,0
108,1,3,23
236,0,7,42
284,0,4,32
615,5,3,11
630,5,1,37
572,1,5,158
361,2,2,68
627,4,6,67
334,3,2,10
611,7,1,0
231,1,4,16
373,5,4,63
501,6,7,36
615,1,4,28
135,2,0,0
526,5,7,114
588,6,7,0
179,3,5,7
704,1,2,69
248,7,4,0
47,0,6,32
164,4,3,37
112,2,4,29
718,3,4,350
121,7,2,0
68,5,2,3
514,1,5,0
396,0,5,7
58,6,1,0
387,6,6,0
44,7,1,0
283,6,3,5
412,2,5,156
646,2,1,0
17,1,3,79
608,6,6,0
267,7,6,9
610,1,7,11
23,1,3,44
723,2,2,82
571,2,5,252
672,5,5,74
260,7,4,27
318,6,5,46
24,7,0,0
190,1,1,0
75,5,6,0
567,3,0,0
711,2,4,0
66,1,7,487
617,2,5,139
264,1,3,163
523,3,3,137
556,5,5,26
667,6,3,0
83,4,6,342
130,5,3,4
634,6,2,0
551,4,4,55
450,5,7,58
727,1,6,2346
515,5,0,0
409,6,6,31
681,5,1,0
598,1,5,186
69,0,1,12
575,6,6,42
447,6,1,0
201,6,0,0
515,3,7,0
515,0,4,0
528,6,1,0
634,2,1,0
16,1,0,0
306,3,6,30
423,3,2,7
341,5,7,21
493,0,5,59
595,5,1,10
558,3,1,0
446,3,0,0
84,6,4,26
247,2,6,0
7,4,4,0
366,1,7,39
67,0,4,265
133,3,0,39
300,5,2,0
306,1,5,113
547,2,7,104
332,4,0,0
83,1,7,399
377,0,5,131
698,3,5,415
524,6,4,9
313,5,6,170
171,1,5,0
710,4,0,0
546,4,7,89
241,7,7,0
704,4,7,56
679,5,5,0
562,0,3,0
162,4,1,4
705,4,6,112
700,2,1,0
353,5,5,17
606,0,5,75
237,7,6,13
72,3,1,0
365,6,0,0
99,7,4,0
477,6,6,96
236,5,1,8
666,6,1,0
202,2,5,28
545,1,3,160
533,7,5,0
38,0,7,95
233,0,5,8
136,1,0,0
167,6,4,14
211,1,7,76
70,7,6,6
256,1,5,89
26,0,0,0
713,5,7,0
465,1,1,0
441,5,5,8
712,4,0,0
23,5,1,0
14,4,5,60
630,1,6,60
16,3,4,55
83,7,6,4
720,7,2,0
685,0,7,181
100,3,5,6
24,1,1,3
667,7,0,0
9,2,3,237
549,4,1,31
404,2,3,53
23,7,7,5
661,2,6,447
26,0,3,0
13,3,1,5
492,7,7,0
274,1,6,38
540,7,0,0
137,2,3,59
470,4,0,0
203,4,3,12
624,5,0,0
368,6,4,0
139,5,6,579
262,4,4,58
21,0,2,24
444,2,7,13
334,5,7,42
232,0,0,0
461,7,3,0
102,0,3,4
630,4,3,164
71,4,4,30
115,0,5,29
160,0,3,59
469,5,3,8
563,1,3,10
576,4,1,34
409,7,7,31
491,1,1,0
633,1,3,0
192,5,5,16
542,5,6,0
560,5,3,0
278,6,7,5
489,7,6,0
260,0,6,80
450,1,2,53
607,0,5,11
56,5,6,0
87,7,2,0
206,2,7,56
174,7,0,0
18,0,6,565
490,4,7,0
203,5,6,33
274,5,2,0
54,6,2,0
311,6,2,15
644,5,0,0
443,2,4,0
341,3,3,54
20,7,2,0
267,0,2,5
555,2,5,158
324,7,2,0
605,6,7,75
491,6,7,8
53,2,4,0
478,1,6,414
224,5,3,0
240,7,2,0
658,3,3,20
198,5,7,8
137,0,6,484
131,2,4,318
389,6,7,0
505,0,4,85
67,3,7,145
627,1,4,30
269,1,1,0
204,7,4,0
317,3,5,32
122,5,1,0
29,0,2,0
43,7,6,11
289,2,7,43
372,2,1,0
632,3,0,0
675,4,7,86
375,6,2,7
726,4,2,0
28,3,0,20
18,5,5,104
402,7,4,0
296,1,1,0
714,3,2,22
164,3,2,41
601,3,2,28
363,4,5,79
315,5,6,0
89,5,7,114
195,4,5,33
558,4,5,58
694,0,1,12
651,2,0,0
247,4,0,0
616,1,3,82
137,2,4,115
644,7,7,0
104,7,0,0
637,6,2,0
391,4,5,11
484,6,6,0
366,7,7,0
81,1,1,0
53,2,5,6
329,2,5,103
345,7,3,0
14,7,7,0
504,1,6,1027
432,5,7,172
539,4,2,0
355,7,7,21
295,1,1,0
575,0,2,94
213,2,7,40
508,0,1,0
414,0,0,7
295,5,1,0
78,6,0,0
250,6,7,0
99,5,1,0
280,2,0,0
251,0,7,0
278,3,6,18
443,0,6,8
695,5,5,21
180,2,1,0
139,5,3,101
15,2,2,44
716,1,7,203
396,5,3,18
613,0,6,0
87,5,6,211
444,5,4,0
535,7,0,0
629,6,5,11
23,2,4,30
133,1,3,331
217,1,5,47
149,4,3,7
323,7,0,0
391,6,4,0
427,2,7,39
413,1,3,31
306,7,2,0
43,6,5,34
36,6,6,3
614,1,3,46
229,7,6,0
378,7,3,0
165,7,3,0
361,5,6,159
404,5,1,0
595,6,6,44
36,3,5,140
447,0,2,20
257,0,3,44
10,3,0,3
482,6,0,0
180,0,3,12
384,1,6,692
514,5,0,0
645,2,3,49
496,6,2,28
621,2,5,139
333,6,7,0
238,2,2,26
9,3,3,145
569,2,4,110
274,2,2,0
541,2,7,40
496,3,3,28
274,2,3,5
335,3,4,119
111,5,1,0
117,5,7,13
462,7,3,0
493,7,2,0
147,4,4,7
284,0,0,9
440,0,3,20
507,7,5,15
113,0,2,29
431,7,3,12
461,0,2,27
116,0,1,17
20,4,2,0
86,4,2,0
456,2,1,48
670,7,6,12
591,3,2,34
455,7,7,45
711,5,4,0
294,4,0,30
408,6,0,0
7,3,2,3
0,2,3,17
325,1,0,0
416,7,4,0
380,7,4,46
555,2,0,0
449,3,0,0
167,7,3,0
360,1,2,68
495,7,3,0
367,6,3,7
500,3,2,14
140,0,3,83
72,5,2,6
340,2,2,27
701,5,2,35
485,6,2,0
410,1,4,82
613,3,0,0
165,1,6,1269
198,4,0,0
582,3,7,44
66,6,1,15
127,3,4,0
99,6,3,0
660,5,2,0
609,6,5,0
194,0,0,0
309,4,6,239
526,4,3,76
63,3,5,406
222,1,3,8
11,3,3,77
72,1,2,10
21,1,1,5
439,1,7,8
590,6,7,10
555,5,2,10
496,2,5,203
490,6,2,0
383,3,4,96
184,0,6,24
640,6,0,0
563,7,5,0
522,6,0,0
644,4,1,30
243,5,3,17
189,7,7,19
76,6,0,0
403,3,1,18
557,7,5,26
454,4,0,13
118,0,6,66
11,1,7,150
570,4,4,68
461,0,5,27
554,0,0,0
381,3,0,0
652,6,0,0
360,2,4,148
652,3,5,153
572,4,4,116
445,6,3,0
127,2,5,0
48,0,3,30
328,6,5,32
212,5,3,12
351,3,1,0
97,0,1,4
399,5,1,7
330,7,4,0
24,0,6,25
305,6,7,0
684,5,0,0
219,3,4,29
259,6,1,0
99,1,6,13
192,5,1,16
495,0,4,100
234,1,6,8
547,0,2,49
162,1,3,44
498,0,4,159
189,4,0,7
593,5,7,54
160,7,1,0
4,1,7,0
126,7,1,0
205,2,0,0
517,4,7,67
178,0,0,0
224,7,0,0
424,0,2,106
152,5,4,4
57,3,6,226
436,3,4,53
186,7,4,0
440,5,3,8
51,0,5,3
173,0,7,0
515,0,7,0
397,5,1,11
137,6,5,56
266,6,3,0
89,0,6,199
12,7,6,3
573,0,7,219
535,3,4,0
171,0,2,0
524,7,6,9
350,1,5,179
30,2,1,0
597,1,7,176
502,0,2,72
729,7,4,118
377,2,4,120
472,2,1,8
279,3,3,32
475,1,1,13
567,7,2,0
216,1,0,0
75,2,2,4
676,7,7,0
9,1,7,331
26,0,4,6
496,4,1,14
487,4,1,8
522,5,2,0
720,5,1,0
626,2,7,127
459,2,4,27
288,2,0,0
229,4,3,21
681,1,1,0
336,7,7,0
660,7,5,12
349,2,6,44
563,3,2,0
43,0,6,1370
636,2,0,0
13,5,3,8
241,0,5,44
419,4,1,0
603,3,2,75
566,0,7,126
365,3,3,35
501,6,0,0
724,3,1,36
85,2,4,114
527,1,4,61
606,2,1,0
284,2,2,32
468,1,4,13
192,2,5,28
638,7,6,0
315,0,4,87
514,5,1,0
400,7,3,0
700,1,0,22
711,3,2,0
361,7,3,0
227,2,7,8
512,7,5,0
222,3,2,0
245,5,2,0
27,3,4,3
28,5,2,6
510,3,0,0
492,2,0,0
603,5,5,75
479,4,2,0
710,1,2,0
643,5,2,108
712,1,4,0
78,0,3,6
582,1,4,10
620,5,1,0
401,7,4,7
530,5,6,65
693,1,4,95
389,7,0,0
15,2,1,0
260,2,4,62
676,4,5,107
220,3,1,5
232,3,7,21
507,0,4,85
354,2,5,146
627,2,4,86
647,2,1,0
24,4,2,0
500,0,0,8
436,2,4,20
268,7,2,0
30,4,1,0
154,5,6,37
367,6,5,0
697,7,7,35
687,0,3,0
148,1,1,0
557,5,4,0
509,5,2,9
152,1,3,91
148,2,6,0
413,4,6,70
100,2,6,6
587,7,0,0
666,2,6,682
207,6,3,0
56,7,1,0
628,4,5,86
111,0,0,0
139,0,1,0
6,7,4,0
304,5,4,25
700,0,0,56
236,1,0,8
512,6,4,0
466,7,7,0
317,6,6,0
76,0,3,0
701,0,0,35
717,6,5,43
592,5,5,71
8,2,6,33
655,1,5,20
4,5,2,0
687,1,7,0
390,7,3,0
298,4,2,0
432,5,3,33
731,1,2,177
455,3,1,8
515,4,2,0
400,3,0,0
247,0,3,0
197,7,2,0
32,7,7,0
82,4,1,57
77,7,3,0
405,6,1,0
391,1,5,0
362,1,4,17
532,0,4,31
116,7,0,0
60,5,3,15
190,5,3,15
6,7,1,0
376,4,0,7
95,0,6,35
625,5,4,49
479,6,4,21
117,2,1,13
501,3,5,493
522,5,5,67
681,6,4,0
464,4,7,8
153,1,3,132
171,3,4,0
356,7,5,0
72,2,5,38
370,2,3,11
386,0,3,108
325,5,5,46
722,2,1,0
459,4,4,69
494,6,6,8
335,3,6,422
404,0,1,7
660,2,0,0
500,2,7,81
608,4,6,0
547,5,5,71
399,2,2,48
125,4,5,13
117,7,0,0
475,6,1,0
519,6,4,9
388,1,2,37
550,4,0,9
555,0,2,26
634,5,0,0
56,0,2,115
74,0,1,6
260,5,4,27
727,6,3,82
550,6,5,65
293,2,1,0
633,1,5,0
92,1,7,132
96,6,2,0
104,1,7,13
118,0,7,27
434,2,1,0
36,7,6,11
676,7,5,12
215,2,6,68
641,6,6,30
526,2,2,23
266,6,4,0
31,0,5,3
365,7,7,0
272,1,3,0
575,1,1,0
536,0,6,0
313,5,0,0
647,0,2,157
392,3,2,0
597,6,3,10
287,5,0,0
455,4,2,0
206,5,4,8
151,2,3,0
180,6,2,0
395,3,2,0
713,3,4,0
163,7,2,0
531,1,3,65
404,6,1,0
526,7,4,0
674,2,0,0
224,7,4,0
69,4,3,171
136,7,4,28
168,2,5,77
457,3,7,21
30,5,3,0
170,6,2,0
304,5,0,19
288,7,4,0
14,0,5,92
241,6,0,0
175,7,0,0
538,1,7,9
89,3,6,120
282,6,2,0
246,3,4,0
508,4,6,38
432,1,0,13
54,5,0,0
710,6,5,13
88,3,0,0
317,2,5,51
283,7,5,9
527,2,0,0
655,0,5,12
396,2,0,0
102,3,6,0
246,2,6,5
584,0,6,0
627,1,1,37
493,7,3,0
552,6,6,94
46,6,4,3
138,2,2,46
618,1,3,57
672,3,5,683
670,1,6,510
161,4,4,37
574,4,1,26
292,2,1,0
596,6,1,0
145,4,4,18
59,1,5,207
302,7,6,147
597,7,3,17
255,3,6,36
339,5,3,10
715,4,5,393
630,3,7,30
489,5,6,0
154,4,4,55
507,2,5,129
350,6,5,33
241,3,3,14
327,3,2,20
484,3,4,59
338,7,2,0
568,3,4,58
371,2,1,0
523,1,1,53
129,0,5,70
391,4,6,0
672,6,2,0
19,0,0,8
584,1,3,10
65,0,1,9
266,6,7,29
410,6,5,12
511,2,4,15
340,6,7,21
168,2,3,53
528,6,4,40
210,4,6,287
132,3,0,11
311,0,7,289
275,0,4,9
393,2,5,7
5,5,1,0
90,7,1,0
221,2,3,21
182,3,5,31
729,4,2,0
547,3,0,0
89,6,5,26
260,1,4,50
482,4,1,0
340,7,1,0
473,1,3,61
644,5,7,67
63,5,7,34
488,1,2,0
355,7,6,6
286,0,4,41
154,3,3,59
522,4,2,29
362,2,5,170
315,4,5,51
230,6,6,0
154,0,3,44
716,7,3,56
728,2,4,1048
85,0,7,218
428,1,0,0
721,3,4,200
619,2,4,149
328,7,6,26
580,4,2,0
101,4,4,4
664,6,2,0
567,3,5,100
381,4,0,0
343,5,6,6
456,4,4,111
319,5,5,0
693,7,2,0
129,2,0,0
311,0,6,750
200,5,7,0
419,6,0,0
181,4,5,19
69,0,5,487
22,3,7,22
4,2,6,5
625,2,1,0
603,5,4,64
531,7,2,0
97,1,5,40
352,0,2,44
497,7,1,0
221,5,7,5
560,5,2,0
112,0,2,17
705,2,3,246
590,1,0,0
96,3,5,54
611,3,5,0
459,2,5,42
119,0,5,27
417,2,2,0
95,5,4,19
688,3,4,140
11,6,7,3
40,7,0,0
269,4,0,0
146,6,6,0
707,5,1,13
714,4,7,112
694,6,7,12
69,2,7,169
594,7,7,0
298,7,0,0
439,0,2,13
605,3,3,36
375,3,6,107
347,5,4,10
461,1,6,69
187,6,1,0
366,0,3,22
192,1,4,8
41,5,6,218
385,7,6,30
440,4,7,0
393,0,3,0
416,1,1,0
14,3,3,19
307,0,3,74
611,0,0,0
121,0,6,21
124,0,4,11
304,6,6,15
661,3,3,192
245,0,5,9
66,1,1,3
265,1,6,38
607,6,6,11
637,1,3,19
134,4,1,4
33,4,4,298
351,7,7,0
440,0,7,8
548,3,3,89
375,3,7,96
432,0,7,190
434,2,3,144
614,5,4,18
226,4,1,0
